Id,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,SalePrice,LotFrontage_missing_flag,Alley_missing_flag,MasVnrType_missing_flag,MasVnrArea_missing_flag,BsmtQual_missing_flag,BsmtCond_missing_flag,BsmtExposure_missing_flag,BsmtFinType1_missing_flag,BsmtFinType2_missing_flag,Electrical_missing_flag,FireplaceQu_missing_flag,GarageType_missing_flag,GarageYrBlt_missing_flag,GarageFinish_missing_flag,GarageQual_missing_flag,GarageCond_missing_flag,PoolQC_missing_flag,Fence_missing_flag,MiscFeature_missing_flag,Garage_BwH,YearBuilt_DECADE_BIN,YearRemodAdd_DECADE_BIN,totalSqFeet,totalBathroom,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_None,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,PavedDrive_N,PavedDrive_P,PavedDrive_Y,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
432,0.19169329073482427,0.025729221820038263,0.5555555555555556,0.75,0.0,0.3333333333333333,0.5,0.6,0.75,0.25,1.0,0.0,1.0,0.0,0.3857020547945205,0.1474631751227496,0.75,0.15837009031716026,0.053268765133171914,0.0,0.1627731725697061,0.0,0.0,0.25,0.0,0.5,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1320754716981132,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.7272727272727273,79900.0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0.6428571428571429,0.16666666666666666,0.15458048695042914,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
433,0.07667731629392971,0.003721912629123594,0.4444444444444444,0.5,0.235,0.3333333333333333,0.5,0.6,0.75,0.25,0.3333333333333333,0.08345145287030475,1.0,0.0,0.12585616438356165,0.12520458265139117,1.0,0.09052720016803192,0.29055690072639223,0.0,0.19423511680482292,0.3333333333333333,0.0,0.25,0.5,0.25,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.16666666666666666,0.0,0.0,1.0,0.4,0.2956989247311828,0.6,0.6,0.16853932584269662,0.04851752021563342,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6363636363636364,122500.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.2857142857142857,0.6666666666666666,0.15729549833596077,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
434,0.3194888178913738,0.0572634267245322,0.5555555555555556,0.5,0.0,0.3333333333333333,0.5,0.8,0.75,0.25,1.0,0.0,1.0,0.0,0.3964041095890411,0.15155482815057283,1.0,0.12434362528880487,0.32832929782082326,0.0,0.23926149208741523,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.0,0.25,0.6,0.3333333333333333,0.4,0.31586021505376344,0.6,0.6,0.0,0.04851752021563342,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5454545454545454,181000.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.07142857142857142,0.16666666666666666,0.19232790331056226,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
435,0.0670926517571885,0.0035418200825530974,0.3333333333333333,0.75,0.0,0.3333333333333333,0.75,0.8,0.75,0.75,0.3333333333333333,0.08770375620127568,1.0,0.0,0.05779109589041096,0.10310965630114566,0.75,0.062171812644402434,0.0,0.0,0.05576488319517709,0.3333333333333333,0.0,0.25,0.0,0.125,0.3333333333333333,0.3333333333333333,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06179775280898876,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.45454545454545453,81000.0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.2857142857142857,0.6666666666666666,0.0811000175162025,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
436,0.13738019169329074,0.056230896124194685,0.6666666666666666,0.625,0.0,0.6666666666666666,0.5,0.8,0.75,0.75,0.16666666666666666,0.06821403260099221,0.3333333333333333,0.2254259501965924,0.029965753424657533,0.13076923076923078,1.0,0.10354967443814325,0.4038740920096852,0.0,0.25,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3076923076923077,0.0,0.25,0.6,0.6666666666666666,0.4,0.3696236559139785,0.6,0.6,0.11095505617977527,0.08221024258760108,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2727272727272727,212000.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.07142857142857142,0.16666666666666666,0.186197232440007,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
437,0.12779552715654952,0.018609563145617968,0.5555555555555556,0.875,0.0,0.3333333333333333,0.5,0.4,0.75,0.25,1.0,0.0,1.0,0.0,0.2773972602739726,0.10605564648117839,0.5,0.08401596303297626,0.18595641646489103,0.0,0.14770158251695553,0.0,0.0,0.25,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.0,0.0,0.0,1.0,0.4,0.2956989247311828,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8181818181818182,116000.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.6428571428571429,1.0,0.1254160098090734,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
438,0.1597444089456869,0.028214498962711117,0.5555555555555556,0.75,0.0,0.6666666666666666,0.5,0.6,0.75,0.25,1.0,0.0,1.0,0.0,0.3784246575342466,0.14468085106382977,0.75,0.11972274732199117,0.0,0.0,0.10738507912584777,0.0,0.0,0.25,0.0,0.25,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.0,0.0,0.0,1.0,0.2,0.12096774193548387,0.6,0.6,0.0,0.0,0.10375494071146245,0.0,0.0,0.0,0.0,0.2,0.0,0.0,119000.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.5714285714285714,0.0,0.1273427920826765,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
439,0.12779552715654952,0.017889192959335984,0.4444444444444444,0.625,0.0,0.3333333333333333,0.5,0.6,0.75,0.25,0.8333333333333334,0.06467044649184975,1.0,0.0,0.03210616438356165,0.07201309328968904,0.5,0.07561436672967864,0.0,0.0,0.06782215523737754,0.0,0.0,0.25,0.0,0.25,0.3333333333333333,0.6666666666666666,0.15384615384615385,0.0,0.25,0.8,1.0,0.2,0.23655913978494625,0.8,0.6,0.0,0.0,0.03359683794466403,0.0,0.0,0.0,0.0,0.8,0.0,0.18181818181818182,90350.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6428571428571429,0.0,0.07006480994920301,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
440,0.21405750798722045,0.06635810032634228,0.5555555555555556,0.875,0.0,0.3333333333333333,0.5,0.6,0.5,0.5,1.0,0.0,1.0,0.0,0.2928082191780822,0.11194762684124386,0.75,0.07351396765385423,0.24794188861985472,0.0,0.16239638281838734,0.0,0.0,0.25,0.0,0.375,0.3333333333333333,0.6666666666666666,0.38461538461538464,0.0,0.0,0.0,1.0,0.4,0.3548387096774194,0.6,0.6,0.0,0.06199460916442048,0.0,0.0,0.0,0.0,0.0,1.0,0.07019436528580994,0.6363636363636364,110000.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6428571428571429,0.16666666666666666,0.13540024522683483,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
441,0.3354632587859425,0.08482959251958952,1.0,0.5,0.125,1.0,0.5,1.0,0.75,1.0,0.16666666666666666,0.31307583274273565,0.3333333333333333,0.3532110091743119,0.3373287671232877,0.5063829787234042,1.0,0.4343625288804873,0.0,0.0,0.3896006028636021,0.3333333333333333,0.0,0.5,0.0,0.25,0.3333333333333333,1.0,0.6153846153846154,0.0,0.5,0.8,0.3333333333333333,0.6,0.45161290322580644,0.6,0.6,0.0,0.09703504043126684,0.0,0.0,0.2951388888888889,0.0,0.0,0.2,0.0,0.2727272727272727,555000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0.45209318619723243,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
442,0.2939297124600639,0.0648813414444642,0.3333333333333333,0.375,0.16875,0.3333333333333333,0.5,0.6,0.75,0.25,0.3333333333333333,0.023564847625797306,1.0,0.0,0.5595034246575342,0.23567921440261866,0.5,0.23230413778617937,0.0,0.0,0.20836473247927656,0.0,0.0,0.5,0.0,0.5,0.6666666666666666,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.7272727272727273,118000.0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.35714285714285715,0.8333333333333334,0.2229812576633386,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
443,0.16613418530351437,0.029655239335275085,0.4444444444444444,0.75,0.0,0.3333333333333333,0.5,0.6,0.75,0.25,1.0,0.0,1.0,0.0,0.461472602739726,0.17643207855973814,0.5,0.16677168662045788,0.21549636803874092,0.0,0.23342125094197438,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,0.3333333333333333,0.46153846153846156,0.0,0.25,0.8,1.0,0.4,0.24193548387096775,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.45454545454545453,162900.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.5714285714285714,0.3333333333333333,0.20292520581537923,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
444,0.16932907348242812,0.015740088570261393,0.6666666666666666,0.5,0.045,0.6666666666666666,0.5,1.0,0.75,0.75,1.0,0.0,1.0,0.0,0.538527397260274,0.20589198036006548,1.0,0.19407687460617518,0.0,0.0,0.17407686510926904,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,0.6666666666666666,0.3076923076923077,0.0,0.25,0.8,0.3333333333333333,0.6,0.43548387096774194,0.6,0.6,0.10112359550561797,0.0215633423180593,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.45454545454545453,172500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.19110176913645122,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
445,0.22364217252396165,0.04472298239833996,0.6666666666666666,0.5,0.0,0.6666666666666666,0.75,0.8,0.75,0.25,0.16666666666666666,0.11374911410347271,1.0,0.0,0.11686643835616438,0.1497545008183306,1.0,0.12581390464188197,0.4721549636803874,0.0,0.2965335342878674,0.3333333333333333,0.0,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,0.46153846153846156,0.0,0.25,0.6,1.0,0.4,0.33131720430107525,0.6,0.6,0.10112359550561797,0.1792452830188679,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5454545454545454,210000.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.07142857142857142,0.16666666666666666,0.21798913995445787,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
446,0.23322683706070288,0.051356391197019916,0.5555555555555556,0.5,0.0,0.3333333333333333,0.5,0.6,0.75,0.25,1.0,0.0,1.0,0.0,0.6147260273972602,0.23502454991816693,0.25,0.28460407477420707,0.0,0.0,0.2552750565184627,0.0,0.0,0.25,0.0,0.375,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.0,0.25,0.8,1.0,0.4,0.3225806451612903,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.9090909090909091,127500.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.35714285714285715,0.8333333333333334,0.244438605710282,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
