Id,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,Dataset,SalePrice,LotFrontage_missing_flag,Alley_missing_flag,MasVnrType_missing_flag,MasVnrArea_missing_flag,BsmtQual_missing_flag,BsmtCond_missing_flag,BsmtExposure_missing_flag,BsmtFinType1_missing_flag,BsmtFinType2_missing_flag,Electrical_missing_flag,FireplaceQu_missing_flag,GarageType_missing_flag,GarageYrBlt_missing_flag,GarageFinish_missing_flag,GarageQual_missing_flag,GarageCond_missing_flag,PoolQC_missing_flag,Fence_missing_flag,MiscFeature_missing_flag,Garage_BwH,YearBuilt_DECADE_BIN,YearRemodAdd_DECADE_BIN,totalSqFeet,totalBathroom,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_None,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,PavedDrive_N,PavedDrive_P,PavedDrive_Y,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1716,0.25559105431309903,0.04985561997559911,0.6666666666666666,0.625,0.0,0.6666666666666666,0.5,0.8,0.75,0.25,1.0,0.0,1.0,0.0,0.521404109589041,0.19934533551554828,1.0,0.18567527830287756,0.0,0.0,0.16654107008289373,0.0,0.0,0.25,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3076923076923077,0.0,0.0,0.0,0.6666666666666666,0.4,0.3870967741935484,0.6,0.6,0.0,0.2398921832884097,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2727272727272727,Prediction set,,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0.18409528814153092,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1717,0.2012779552715655,0.037219126291235936,0.6666666666666666,0.5,0.0,0.6666666666666666,0.5,0.8,1.0,0.25,0.16666666666666666,0.00956768249468462,1.0,0.0,0.4653253424657534,0.1867430441898527,1.0,0.1695022054190296,0.0,0.0,0.15203466465712132,0.3333333333333333,0.0,0.25,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3076923076923077,0.0,0.0,0.0,0.6666666666666666,0.4,0.32526881720430106,0.6,0.6,0.12780898876404495,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.45454545454545453,Prediction set,,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0.17060781222630933,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1718,0.2012779552715655,0.037219126291235936,0.5555555555555556,0.5,0.0,0.3333333333333333,0.5,0.8,0.75,0.25,1.0,0.0,1.0,0.0,0.4957191780821918,0.1895253682487725,1.0,0.1730728838479311,0.0,0.0,0.15523737754333083,0.0,0.0,0.25,0.5,0.375,0.3333333333333333,0.6666666666666666,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0673854447439353,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6363636363636364,Prediction set,,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.17358556664915045,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1719,0.30670926517571884,0.05599677581365304,0.6666666666666666,0.5,0.0,0.6666666666666666,0.5,0.8,0.75,1.0,1.0,0.0,1.0,0.0,0.3574486301369863,0.13666121112929625,1.0,0.11279143037177064,0.4556900726392252,0.0,0.2784476262245667,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,0.6666666666666666,0.46153846153846156,0.0,0.0,0.0,0.6666666666666666,0.4,0.32123655913978494,0.6,0.6,0.10252808988764045,0.12264150943396226,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,Prediction set,,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0.2025748817656332,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1720,0.24281150159744408,0.05307327347432531,0.7777777777777778,0.5,0.165,0.6666666666666666,0.5,0.8,0.75,1.0,0.5,0.09142452161587526,0.6666666666666666,0.5072083879423329,0.09503424657534247,0.2474631751227496,1.0,0.2474270111321151,0.0,0.0,0.22192916352675207,0.0,0.0,0.5,0.0,0.375,0.3333333333333333,0.6666666666666666,0.3076923076923077,0.0,0.0,0.0,0.6666666666666666,0.6,0.5678763440860215,0.6,0.6,0.14747191011235955,0.04851752021563342,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,Prediction set,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0.23559292345419514,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1721,0.2012779552715655,0.07066831527426282,0.6666666666666666,0.5,0.0,0.6666666666666666,0.5,0.8,0.75,0.25,1.0,0.0,1.0,0.0,0.4768835616438356,0.1823240589198036,1.0,0.1638311279143037,0.0,0.0,0.146948003014318,0.0,0.0,0.25,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3076923076923077,0.0,0.0,0.0,1.0,0.4,0.3870967741935484,0.6,0.6,0.17415730337078653,0.13746630727762804,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.36363636363636365,Prediction set,,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.0,0.0,0.16587843755473813,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1722,0.2012779552715655,0.07066831527426282,0.4444444444444444,0.5,0.0,0.3333333333333333,0.5,0.8,0.75,0.25,1.0,0.0,1.0,0.0,0.4768835616438356,0.1823240589198036,1.0,0.1638311279143037,0.0,0.0,0.146948003014318,0.0,0.0,0.25,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05256064690026954,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6363636363636364,Prediction set,,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.16587843755473813,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1723,0.19169329073482427,0.06693439647536786,0.4444444444444444,0.5,0.0,0.3333333333333333,0.5,0.8,0.75,0.25,0.16666666666666666,0.1481218993621545,1.0,0.0,0.1190068493150685,0.1823240589198036,1.0,0.1638311279143037,0.0,0.0,0.146948003014318,0.3333333333333333,0.0,0.5,0.0,0.375,0.3333333333333333,0.6666666666666666,0.3076923076923077,0.0,0.0,0.0,1.0,0.4,0.3870967741935484,0.6,0.6,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.45454545454545453,Prediction set,,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.07142857142857142,0.0,0.16587843755473813,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1724,0.19488817891373802,0.036186595690898424,0.6666666666666666,0.5,0.0875,0.6666666666666666,0.5,0.8,0.75,0.25,1.0,0.0,1.0,0.0,0.6207191780821918,0.23731587561374795,1.0,0.23440453686200377,0.0,0.0,0.21024868123587037,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,0.6666666666666666,0.3076923076923077,0.0,0.0,0.0,0.6666666666666666,0.6,0.5295698924731183,0.6,0.6,0.0,0.12533692722371967,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.09090909090909091,Prediction set,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.0,0.0,0.22473287791206867,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1725,0.13738019169329074,0.06118344115488334,0.6666666666666666,0.5,0.0825,0.6666666666666666,0.5,0.8,0.75,0.25,0.16666666666666666,0.1128632175761871,1.0,0.0,0.11815068493150685,0.14942716857610475,1.0,0.12161310649023314,0.5854721549636804,0.0,0.33685003767897514,0.3333333333333333,0.0,0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,0.46153846153846156,0.0,0.25,0.6,0.6666666666666666,0.4,0.3756720430107527,0.6,0.6,0.0,0.09973045822102426,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2727272727272727,Prediction set,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.07142857142857142,0.16666666666666666,0.23655631459099669,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1726,0.22364217252396165,0.03843775252302963,0.5555555555555556,0.625,0.0,0.6666666666666666,0.75,0.8,1.0,0.25,0.16666666666666666,0.009213323883770375,0.6666666666666666,0.23853211009174313,0.17123287671232876,0.13355155482815056,1.0,0.10480991388363789,0.4343825665859564,0.0,0.2629992464204974,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3076923076923077,0.0,0.0,0.0,0.6666666666666666,0.4,0.3548387096774194,0.6,0.6,0.0,0.12264150943396226,0.0,0.0,0.2916666666666667,0.0,0.0,0.2,0.0,0.9090909090909091,Prediction set,,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.14285714285714285,0.3333333333333333,0.19372919950954634,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1727,0.1597444089456869,0.035268123703388894,0.5555555555555556,0.5,0.0,0.6666666666666666,0.5,0.8,0.75,0.25,1.0,0.0,1.0,0.0,0.5702054794520548,0.21800327332242225,0.75,0.20961982776727578,0.0,0.0,0.1880180859080633,0.0,0.0,0.5,0.0,0.25,0.3333333333333333,0.6666666666666666,0.23076923076923078,0.0,0.0,0.0,0.6666666666666666,0.4,0.364247311827957,0.6,0.6,0.0,0.08086253369272237,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.09090909090909091,Prediction set,,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.14285714285714285,0.3333333333333333,0.20406375897705378,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1728,0.22364217252396165,0.04687808987230024,0.6666666666666666,0.5,0.0,0.6666666666666666,0.5,0.8,0.75,0.25,0.8333333333333334,0.0063784549964564135,0.16666666666666666,0.3905635648754915,0.052226027397260275,0.12340425531914893,1.0,0.08821676118462508,0.38062953995157384,0.0,0.22720422004521476,0.3333333333333333,0.0,0.5,0.5,0.375,0.3333333333333333,0.6666666666666666,0.3076923076923077,0.0,0.0,0.0,0.6666666666666666,0.4,0.3326612903225806,0.6,0.6,0.09831460674157304,0.0431266846361186,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8181818181818182,Prediction set,,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.14285714285714285,0.3333333333333333,0.17165878437554738,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1729,0.0,0.05387168376412118,0.5555555555555556,0.75,0.088125,0.3333333333333333,0.75,0.8,0.75,0.25,0.6666666666666666,0.05864635010630758,1.0,0.0,0.14768835616438356,0.11063829787234042,0.5,0.0764545263600084,0.33995157384987895,0.0,0.20082893745290128,0.0,0.0,0.5,0.5,0.375,0.3333333333333333,0.3333333333333333,0.3076923076923077,0.0,0.0,0.0,0.6666666666666666,0.4,0.3125,0.6,0.6,0.0,0.0646900269541779,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5454545454545454,Prediction set,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.14285714285714285,0.3333333333333333,0.15256612366438957,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1730,0.23961661341853036,0.04172143995549835,0.5555555555555556,0.75,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1323251417769376,0.44455205811138016,0.0,0.29163526752072344,0.0,0.0,0.5,0.0,0.5,0.6666666666666666,0.3333333333333333,0.46153846153846156,0.0,0.5,0.6,1.0,0.4,0.4112903225806452,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.36363636363636365,Prediction set,,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0.21428571428571427,0.5,0.13557540725170783,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
