LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,LotFrontage_missing_flag,Alley_missing_flag,MasVnrType_missing_flag,MasVnrArea_missing_flag,BsmtQual_missing_flag,BsmtCond_missing_flag,BsmtExposure_missing_flag,BsmtFinType1_missing_flag,BsmtFinType2_missing_flag,Electrical_missing_flag,FireplaceQu_missing_flag,GarageType_missing_flag,GarageYrBlt_missing_flag,GarageFinish_missing_flag,GarageQual_missing_flag,GarageCond_missing_flag,PoolQC_missing_flag,Fence_missing_flag,MiscFeature_missing_flag,Garage_BwH,YearBuilt_DECADE_BIN,YearRemodAdd_DECADE_BIN,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_None,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,PavedDrive_N,PavedDrive_P,PavedDrive_Y,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
0.25559105431309903,0.07654465666614009,0.3333333333333333,0.2857142857142857,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.18035796236805873,0.25,0.0,0.2362471740768651,0.0,0.0,0.6666666666666666,0.0,0.5,0.5,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.8,0.3333333333333333,0.5,0.4795486600846262,0.6,0.6,0.0,0.10786106032906764,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5454545454545454,2008,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0.35714285714285715,0.8333333333333334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2523961661341853,0.0451623151277972,0.4444444444444444,0.5714285714285714,0.0,0.3333333333333333,0.5,0.6,0.75,0.25,0.5,0.07583274273564848,0.8333333333333334,0.12211668928086838,0.0,0.09950900163666121,0.3333333333333333,0.2260211106011932,0.0,0.0,0.18556895252449132,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.5,0.3333333333333333,0.25,0.3333333333333333,0.0,0.0,1.0,0.25,0.19040902679830748,0.6,0.6,0.08967391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,2009,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.42857142857142855,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.20766773162939298,0.03338546972164138,0.6666666666666666,0.42857142857142855,0.0,0.6666666666666666,0.5,0.8,0.75,0.25,1.0,0.0,1.0,0.0,0.3625856164383562,0.1386252045826514,1.0,0.1177145479577788,0.5774572649572649,0.0,0.300301431801055,0.0,0.0,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.5,0.0,0.3333333333333333,0.8,0.3333333333333333,0.5,0.306064880112835,0.6,0.6,0.1358695652173913,0.08775137111517367,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5454545454545454,2007,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.18210862619808307,0.03651112384340664,0.4444444444444444,0.42857142857142855,0.0,0.6666666666666666,0.5,0.8,0.75,0.75,0.16666666666666666,0.05279943302622254,1.0,0.0,0.24486301369863014,0.14238952536824878,1.0,0.13308857273978889,0.0,0.0,0.1092690278824416,0.0,0.0,0.3333333333333333,0.0,0.25,0.5,0.3333333333333333,0.25,0.0,0.0,0.0,1.0,0.5,0.40620592383638926,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5454545454545454,2006,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.07142857142857142,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.3258785942492013,0.04762509832900234,0.7777777777777778,0.42857142857142855,0.0,0.6666666666666666,0.5,0.8,0.75,0.25,1.0,0.0,1.0,0.0,0.6763698630136986,0.25859247135842883,1.0,0.28591096833409824,0.4732905982905983,0.0,0.40165787490580257,0.0,0.0,1.0,0.0,0.5,0.5,0.6666666666666666,0.5,0.0,0.3333333333333333,0.8,0.6666666666666666,0.5,0.4301833568406206,0.6,0.6,0.21603260869565216,0.3912248628884826,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2007,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.28115015974440893,0.048839555271050446,0.8888888888888888,0.0,0.21875,0.6666666666666666,0.5,1.0,0.75,0.75,0.16666666666666666,0.2560240963855422,1.0,0.0,0.1759417808219178,0.3037643207855974,1.0,0.3492427719137219,0.0,0.0,0.2867370007535795,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.5,1.0,0.5,0.0,0.3333333333333333,1.0,0.3333333333333333,0.75,0.5881523272214386,0.6,0.6,0.15353260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.45454545454545453,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.19169329073482427,0.033012907233443356,0.5555555555555556,0.42857142857142855,0.01,0.3333333333333333,0.5,0.8,0.75,0.25,1.0,0.0,1.0,0.0,0.4203767123287671,0.1607201309328969,1.0,0.1544286369894447,0.4236111111111111,0.0,0.2761868877166541,0.0,0.0,0.6666666666666666,0.5,0.375,0.5,0.3333333333333333,0.4166666666666667,0.0,0.3333333333333333,0.6,0.3333333333333333,0.5,0.32651622002820874,0.6,0.6,0.1358695652173913,0.11517367458866545,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.45454545454545453,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.07142857142857142,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.1597444089456869,0.017902353328996104,0.4444444444444444,0.5714285714285714,0.0,0.3333333333333333,0.5,0.6,0.75,0.25,0.8333333333333334,0.03862508858965273,1.0,0.0,0.3458904109589041,0.16792144026186578,0.3333333333333333,0.15878843506195503,0.35523504273504275,0.0,0.25565184626978144,0.0,0.0,0.6666666666666666,0.0,0.375,0.5,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.8,1.0,0.25,0.21720733427362482,0.6,0.6,0.0,0.0,0.4384057971014493,0.0,0.0,0.0,0.0,0.2,0.0,0.36363636363636365,2010,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.6428571428571429,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.19169329073482427,0.02854699584893973,0.6666666666666666,0.42857142857142855,0.0,0.6666666666666666,0.5,0.8,1.0,0.25,1.0,0.0,1.0,0.0,0.5535102739726028,0.21162029459901802,1.0,0.2218907755851308,0.0,0.0,0.18217784476262244,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.5,0.6666666666666666,0.25,0.0,0.3333333333333333,0.8,0.6666666666666666,0.5,0.4033850493653032,0.6,0.6,0.29347826086956524,0.22120658135283364,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6363636363636364,2006,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,0.25066681592305434,0.5555555555555556,0.42857142857142855,0.0,0.6666666666666666,0.5,0.8,0.75,0.75,0.16666666666666666,0.17452161587526577,1.0,0.0,0.254708904109589,0.25859247135842883,1.0,0.17094997705369436,0.4668803418803419,0.0,0.30501130369253954,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.5,0.6666666666666666,0.5833333333333334,0.0,0.6666666666666666,0.4,0.3333333333333333,0.5,0.3533145275035261,0.6,0.6,0.29347826086956524,0.42230347349177333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.45454545454545453,2007,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.14285714285714285,0.3333333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.13738019169329074,0.009106007828424504,0.7777777777777778,0.42857142857142855,0.01,0.6666666666666666,0.5,0.8,0.75,0.25,0.16666666666666666,0.004252303330970942,1.0,0.0,0.5273972602739726,0.20556464811783962,1.0,0.21454795777879762,0.0,0.0,0.17614920874152223,0.0,0.0,0.6666666666666666,0.0,0.25,0.5,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6,0.3333333333333333,0.5,0.3032440056417489,0.6,0.6,0.1983695652173913,0.03656307129798903,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.2727272727272727,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.07142857142857142,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.23003194888178913,0.02854699584893973,0.5555555555555556,0.5714285714285714,0.159375,0.3333333333333333,0.5,0.6,0.75,0.75,0.3333333333333333,0.11180014174344437,1.0,0.0,0.175513698630137,0.17037643207855974,1.0,0.1815052776502983,0.0,0.0,0.1490203466465712,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.4,1.0,0.25,0.24823695345557123,0.6,0.6,0.40217391304347827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.21428571428571427,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0.2971246006389776,0.03910454583917473,0.6666666666666666,0.42857142857142855,0.078125,0.6666666666666666,0.5,0.8,0.75,0.25,1.0,0.0,1.0,0.0,0.6284246575342466,0.2402618657937807,1.0,0.26273519963285913,0.0,0.0,0.21571213262999248,0.0,0.0,0.6666666666666666,0.0,0.375,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.5,0.40691114245416077,0.6,0.6,0.16304347826086957,0.04570383912248629,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5454545454545454,2008,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.07142857142857142,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.30670926517571884,0.05406510705356823,1.0,0.42857142857142855,0.17,1.0,0.5,1.0,0.75,0.75,0.16666666666666666,0.22678951098511693,1.0,0.0,0.1720890410958904,0.2752864157119476,1.0,0.3230839834786599,0.31517094017094016,0.0,0.37641296156744536,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.5,1.0,0.5833333333333334,0.0,0.3333333333333333,1.0,0.3333333333333333,0.75,0.5966149506346967,0.6,0.6,0.266304347826087,0.2449725776965265,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6363636363636364,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.2268370607028754,0.05278291147730229,0.5555555555555556,0.42857142857142855,0.0,0.3333333333333333,0.5,1.0,0.75,0.25,0.3333333333333333,0.1222537207654146,1.0,0.0,0.0488013698630137,0.1315875613747954,1.0,0.10784763653051858,0.6180555555555556,0.0,0.30651846269781463,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.5,0.6666666666666666,0.4166666666666667,0.0,0.3333333333333333,0.6,0.3333333333333333,0.5,0.39492242595204513,0.6,0.6,0.16983695652173914,0.3510054844606947,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.45454545454545453,2009,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.07142857142857142,0.16666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
